product_id,product_name,category,subcategory,region,quarter,year,sales,units_sold,profit,profit_margin,return_rate,avg_rating,review_count
PRD_448,Power Bank,Electronics,Accessories,North,Q4 2024,2024,72472.33,26,10253.29,14.15,2.98,3.8,626
PRD_449,Power Bank,Electronics,Accessories,South,Q1 2023,2023,53586.57,13,6212.88,11.59,2.19,4.4,1374
PRD_450,Power Bank,Electronics,Accessories,South,Q2 2023,2023,62198.06,34,9118.44,14.66,1.18,4.8,108
PRD_451,Power Bank,Electronics,Accessories,South,Q3 2023,2023,83863.57,55,9787.37,11.67,1.04,3.7,1685
PRD_452,Power Bank,Electronics,Accessories,South,Q4 2023,2023,98389.63,21,12224.94,12.43,1.87,4.5,458
PRD_453,Power Bank,Electronics,Accessories,South,Q1 2024,2024,57265.18,18,5494.37,9.59,2.72,4.3,1250
PRD_454,Power Bank,Electronics,Accessories,South,Q2 2024,2024,81409.62,22,11042.01,13.56,3.25,3.6,461
PRD_455,Power Bank,Electronics,Accessories,South,Q3 2024,2024,65128.36,20,8752.65,13.44,1.7,4.2,1761
PRD_456,Power Bank,Electronics,Accessories,South,Q4 2024,2024,116055.61,32,16182.87,13.94,1.13,4.4,1677
PRD_457,Power Bank,Electronics,Accessories,East,Q1 2023,2023,50450.73,30,4174.89,8.28,1.17,3.9,719
PRD_458,Power Bank,Electronics,Accessories,East,Q2 2023,2023,38793.36,12,4097.52,10.56,3.45,4.8,527
PRD_459,Power Bank,Electronics,Accessories,East,Q3 2023,2023,44375.88,23,5319.85,11.99,3.2,4.4,187
PRD_460,Power Bank,Electronics,Accessories,East,Q4 2023,2023,47464.32,11,5969.3,12.58,1.61,4.7,356
PRD_461,Power Bank,Electronics,Accessories,East,Q1 2024,2024,38421.6,12,3973.9,10.34,3.85,4.2,1579
PRD_462,Power Bank,Electronics,Accessories,East,Q2 2024,2024,38238.67,21,3396.15,8.88,3.78,4.8,744
PRD_463,Power Bank,Electronics,Accessories,East,Q3 2024,2024,33977.2,11,4389.24,12.92,1.88,4.4,651
PRD_464,Power Bank,Electronics,Accessories,East,Q4 2024,2024,78923.66,19,10480.76,13.28,2.08,4.3,1511
PRD_465,Power Bank,Electronics,Accessories,West,Q1 2023,2023,51343.53,11,5540.59,10.79,2.05,3.9,305
PRD_466,Power Bank,Electronics,Accessories,West,Q2 2023,2023,78921.72,29,7671.4,9.72,2.41,4.1,908
PRD_467,Power Bank,Electronics,Accessories,West,Q3 2023,2023,63912.92,39,7236.8,11.32,1.59,4.6,1313
PRD_468,Power Bank,Electronics,Accessories,West,Q4 2023,2023,108065.6,48,10746.93,9.94,1.72,3.6,917
PRD_469,Power Bank,Electronics,Accessories,West,Q1 2024,2024,64632.4,71,5714.83,8.84,3.35,4.4,604
PRD_470,Power Bank,Electronics,Accessories,West,Q2 2024,2024,97044.05,36,10622.93,10.95,2.05,4.7,1193
PRD_471,Power Bank,Electronics,Accessories,West,Q3 2024,2024,72884.12,53,8188.43,11.23,1.39,4.8,1380
PRD_472,Power Bank,Electronics,Accessories,West,Q4 2024,2024,138964.83,73,11543.06,8.31,3.5,4.1,383
PRD_473,Power Bank,Electronics,Accessories,Central,Q1 2023,2023,30955.49,9,2692.13,8.7,2.44,4.8,1395
PRD_474,Power Bank,Electronics,Accessories,Central,Q2 2023,2023,29718.39,25,3739.36,12.58,3.23,4.1,512
PRD_475,Power Bank,Electronics,Accessories,Central,Q3 2023,2023,40482.04,21,3444.57,8.51,2.38,4.6,1055
PRD_476,Power Bank,Electronics,Accessories,Central,Q4 2023,2023,43996.21,23,6555.58,14.9,2.1,3.6,1195
PRD_477,Power Bank,Electronics,Accessories,Central,Q1 2024,2024,27069.24,13,3119.09,11.52,2.45,4.1,187
PRD_478,Power Bank,Electronics,Accessories,Central,Q2 2024,2024,37473.66,8,5144.68,13.73,1.78,4.1,979
PRD_479,Power Bank,Electronics,Accessories,Central,Q3 2024,2024,32509.61,22,2780.27,8.55,1.44,4.7,1007
PRD_480,Power Bank,Electronics,Accessories,Central,Q4 2024,2024,53734.44,77,7099.74,13.21,3.57,4.3,1532
PRD_481,Formal Shirts,Fashion,Men,North,Q1 2023,2023,40328.18,45,16414.82,40.7,2.36,4.5,359
PRD_482,Formal Shirts,Fashion,Men,North,Q2 2023,2023,54106.2,46,18230.61,33.69,3.75,3.9,1673
PRD_483,Formal Shirts,Fashion,Men,North,Q3 2023,2023,49550.09,21,16410.43,33.12,6.07,3.5,1190
PRD_484,Formal Shirts,Fashion,Men,North,Q4 2023,2023,66383.48,35,17934.43,27.02,3.73,4,608
PRD_485,Formal Shirts,Fashion,Men,North,Q1 2024,2024,43597.29,52,11878.19,27.25,6.4,4.5,701
PRD_486,Formal Shirts,Fashion,Men,North,Q2 2024,2024,66207.04,30,19420.28,29.33,5.43,4.7,360
PRD_487,Formal Shirts,Fashion,Men,North,Q3 2024,2024,42866.27,20,10853.22,25.32,7.43,4.3,677
PRD_488,Formal Shirts,Fashion,Men,North,Q4 2024,2024,52684.61,46,19562.7,37.13,7.83,4.1,489
PRD_489,Formal Shirts,Fashion,Men,South,Q1 2023,2023,61461.24,22,19316.97,31.43,5.88,3.9,1553
PRD_490,Formal Shirts,Fashion,Men,South,Q2 2023,2023,53858.39,13,23860.06,44.3,5.5,4.1,1610
PRD_491,Formal Shirts,Fashion,Men,South,Q3 2023,2023,66731.58,24,16847.33,25.25,5.34,4.7,1572
PRD_492,Formal Shirts,Fashion,Men,South,Q4 2023,2023,70807.79,15,27794.04,39.25,5.25,4.5,1101
PRD_493,Formal Shirts,Fashion,Men,South,Q1 2024,2024,59101.2,16,23313.02,39.45,3.62,4.3,928
PRD_494,Formal Shirts,Fashion,Men,South,Q2 2024,2024,64406.61,61,20812.82,32.31,6.21,4,1484
PRD_495,Formal Shirts,Fashion,Men,South,Q3 2024,2024,73776.88,16,33118.45,44.89,3.81,3.5,1600
PRD_496,Formal Shirts,Fashion,Men,South,Q4 2024,2024,52199.98,35,20639.53,39.54,7.34,3.6,1925
PRD_497,Formal Shirts,Fashion,Men,East,Q1 2023,2023,34007.52,14,13360.54,39.29,6.71,4.1,1053
PRD_498,Formal Shirts,Fashion,Men,East,Q2 2023,2023,41594.76,8,10841.08,26.06,7.51,4.4,1822
PRD_499,Formal Shirts,Fashion,Men,East,Q3 2023,2023,33646.01,13,11223.94,33.36,4.74,3.7,1338
PRD_500,Formal Shirts,Fashion,Men,East,Q4 2023,2023,37880.3,30,14702.12,38.81,7.22,4.3,1287
PRD_501,Formal Shirts,Fashion,Men,East,Q1 2024,2024,22905.58,31,10084.14,44.02,6.78,4.6,697
PRD_502,Formal Shirts,Fashion,Men,East,Q2 2024,2024,27170.53,6,9143.91,33.65,3.69,3.9,1978
PRD_503,Formal Shirts,Fashion,Men,East,Q3 2024,2024,33452.15,6,8542.6,25.54,2.19,4.1,1846
PRD_504,Formal Shirts,Fashion,Men,East,Q4 2024,2024,29408.35,11,9131.45,31.05,6.88,3.8,771
PRD_505,Formal Shirts,Fashion,Men,West,Q1 2023,2023,47980.69,15,21059.71,43.89,5.95,3.5,1372
PRD_506,Formal Shirts,Fashion,Men,West,Q2 2023,2023,62657.58,20,25814.07,41.2,7.57,3.5,1003
PRD_507,Formal Shirts,Fashion,Men,West,Q3 2023,2023,63760.75,49,22349.72,35.05,4.36,4.3,726
PRD_508,Formal Shirts,Fashion,Men,West,Q4 2023,2023,77018.07,37,23155.09,30.06,3.03,4,1982
PRD_509,Formal Shirts,Fashion,Men,West,Q1 2024,2024,66858.83,23,29180.1,43.64,4.68,4,1281
PRD_510,Formal Shirts,Fashion,Men,West,Q2 2024,2024,64637.97,125,17674.1,27.34,5.94,3.6,1222
PRD_511,Formal Shirts,Fashion,Men,West,Q3 2024,2024,46468.26,67,19637.24,42.26,3.68,4.1,1549
PRD_512,Formal Shirts,Fashion,Men,West,Q4 2024,2024,82285.9,26,31136.11,37.84,4.13,4.8,1115
PRD_513,Formal Shirts,Fashion,Men,Central,Q1 2023,2023,19017,4,6683.57,35.15,7.36,4.2,1841
PRD_514,Formal Shirts,Fashion,Men,Central,Q2 2023,2023,29428.48,6,11874.74,40.35,2.34,4.3,1390
PRD_515,Formal Shirts,Fashion,Men,Central,Q3 2023,2023,21313.74,8,6722.64,31.54,6.5,4.7,1368
PRD_516,Formal Shirts,Fashion,Men,Central,Q4 2023,2023,19520.74,19,6888.4,35.29,4.04,4.5,875
PRD_517,Formal Shirts,Fashion,Men,Central,Q1 2024,2024,21498.37,8,6189.3,28.79,2.65,3.7,745
PRD_518,Formal Shirts,Fashion,Men,Central,Q2 2024,2024,21350.28,9,7746.98,36.29,3.59,3.7,851
PRD_519,Formal Shirts,Fashion,Men,Central,Q3 2024,2024,26838.69,10,10168.44,37.89,7.23,3.7,435
PRD_520,Formal Shirts,Fashion,Men,Central,Q4 2024,2024,34256.4,9,12404.1,36.21,5.31,4.4,1136
PRD_521,Casual Wear,Fashion,Men,North,Q1 2023,2023,49846.4,64,19506.16,39.13,6.71,4.2,101
PRD_522,Casual Wear,Fashion,Men,North,Q2 2023,2023,52430.8,16,18259.75,34.83,7.44,3.9,1962
PRD_523,Casual Wear,Fashion,Men,North,Q3 2023,2023,40934.04,45,14280.37,34.89,4.11,3.5,840
PRD_524,Casual Wear,Fashion,Men,North,Q4 2023,2023,43997.56,13,15376.39,34.95,6.29,4.3,1714
PRD_525,Casual Wear,Fashion,Men,North,Q1 2024,2024,51172.07,31,20183.86,39.44,2.74,3.7,1345
PRD_526,Casual Wear,Fashion,Men,North,Q2 2024,2024,41259.59,11,17043.42,41.31,7.24,4.8,1806
PRD_527,Casual Wear,Fashion,Men,North,Q3 2024,2024,52850.23,12,13274.33,25.12,3.51,4,1135
PRD_528,Casual Wear,Fashion,Men,North,Q4 2024,2024,59990.71,30,15231,25.39,2.7,4.2,515
PRD_529,Casual Wear,Fashion,Men,South,Q1 2023,2023,42460.08,26,12554.28,29.57,7.96,4,576
PRD_530,Casual Wear,Fashion,Men,South,Q2 2023,2023,45845.48,11,17112.41,37.33,4.62,4.5,865
PRD_531,Casual Wear,Fashion,Men,South,Q3 2023,2023,63093.39,73,15895.23,25.19,6.01,4.6,704
PRD_532,Casual Wear,Fashion,Men,South,Q4 2023,2023,63214.52,22,16108.84,25.48,5.22,4.7,1964
PRD_533,Casual Wear,Fashion,Men,South,Q1 2024,2024,43103.99,14,11510.49,26.7,3.7,3.9,1510
PRD_534,Casual Wear,Fashion,Men,South,Q2 2024,2024,71242.11,20,26152.75,36.71,2.92,4,335
PRD_535,Casual Wear,Fashion,Men,South,Q3 2024,2024,68446.76,17,30375.41,44.38,3.62,3.8,1665
PRD_536,Casual Wear,Fashion,Men,South,Q4 2024,2024,55310.12,24,18191.25,32.89,2.39,4.3,636
PRD_537,Casual Wear,Fashion,Men,East,Q1 2023,2023,21227.02,4,6207.91,29.25,7.62,3.6,1449
PRD_538,Casual Wear,Fashion,Men,East,Q2 2023,2023,31861.14,21,7971.06,25.02,4.84,4,794
PRD_539,Casual Wear,Fashion,Men,East,Q3 2023,2023,27287.33,9,8454.93,30.98,3.15,4.4,215
PRD_540,Casual Wear,Fashion,Men,East,Q4 2023,2023,43135.26,19,19207.32,44.53,3.86,3.8,663
PRD_541,Casual Wear,Fashion,Men,East,Q1 2024,2024,35365.7,8,13046.67,36.89,7.47,4,361
PRD_542,Casual Wear,Fashion,Men,East,Q2 2024,2024,47885.33,85,14130.53,29.51,7.77,4.6,745
PRD_543,Casual Wear,Fashion,Men,East,Q3 2024,2024,40067.54,8,17679.97,44.13,7.46,4.5,910
PRD_544,Casual Wear,Fashion,Men,East,Q4 2024,2024,38429.81,8,13611.15,35.42,6.71,4.4,1557
PRD_545,Casual Wear,Fashion,Men,West,Q1 2023,2023,57415.8,12,15927.84,27.74,6.97,4.2,389
PRD_546,Casual Wear,Fashion,Men,West,Q2 2023,2023,53947.24,20,20349.05,37.72,7.34,3.7,894
PRD_547,Casual Wear,Fashion,Men,West,Q3 2023,2023,74998.21,15,28106.63,37.48,5.86,3.9,1327
PRD_548,Casual Wear,Fashion,Men,West,Q4 2023,2023,55038.83,27,14820.49,26.93,6.57,4.4,1760
PRD_549,Casual Wear,Fashion,Men,West,Q1 2024,2024,39646.14,13,17392.14,43.87,7.25,4.5,157
PRD_550,Casual Wear,Fashion,Men,West,Q2 2024,2024,46852.98,13,15371.82,32.81,5.58,4.1,1964
PRD_551,Casual Wear,Fashion,Men,West,Q3 2024,2024,79268.26,25,20933.74,26.41,7.83,3.5,1409
PRD_552,Casual Wear,Fashion,Men,West,Q4 2024,2024,85327.4,106,23173.01,27.16,4.61,4.7,1850
PRD_553,Casual Wear,Fashion,Men,Central,Q1 2023,2023,17233.85,6,7309.41,42.41,2.28,4,1563
PRD_554,Casual Wear,Fashion,Men,Central,Q2 2023,2023,24536.94,24,9048.51,36.88,5.5,3.5,1488
PRD_555,Casual Wear,Fashion,Men,Central,Q3 2023,2023,29981.82,9,11425.02,38.11,7.69,4.4,69
PRD_556,Casual Wear,Fashion,Men,Central,Q4 2023,2023,30031.27,6,10381.98,34.57,7.08,4.5,662
PRD_557,Casual Wear,Fashion,Men,Central,Q1 2024,2024,25207.21,19,6374.47,25.29,7.23,4.5,895
PRD_558,Casual Wear,Fashion,Men,Central,Q2 2024,2024,20975.97,17,7747.15,36.93,5.81,4.3,1471
PRD_559,Casual Wear,Fashion,Men,Central,Q3 2024,2024,25778.06,20,10917.51,42.35,4.91,3.6,1143
PRD_560,Casual Wear,Fashion,Men,Central,Q4 2024,2024,29041.97,13,12520.32,43.11,5.55,4.6,607
PRD_561,Footwear,Fashion,Men,North,Q1 2023,2023,42555.48,12,11476.83,26.97,2.79,4.7,1806
PRD_562,Footwear,Fashion,Men,North,Q2 2023,2023,40931.02,13,13562.2,33.13,6.72,4.4,706
PRD_563,Footwear,Fashion,Men,North,Q3 2023,2023,36921.07,12,12764.71,34.57,2.63,3.9,57
PRD_564,Footwear,Fashion,Men,North,Q4 2023,2023,48320.96,10,15009.22,31.06,2.5,3.8,618
PRD_565,Footwear,Fashion,Men,North,Q1 2024,2024,40400.01,20,16925.96,41.9,7.71,4.5,1708
PRD_566,Footwear,Fashion,Men,North,Q2 2024,2024,63300.17,16,19717.25,31.15,2.2,4.1,103
PRD_567,Footwear,Fashion,Men,North,Q3 2024,2024,43888.85,32,16661.36,37.96,5.16,4.1,1274
PRD_568,Footwear,Fashion,Men,North,Q4 2024,2024,71402.71,26,18496.9,25.91,7.5,4.4,563
PRD_569,Footwear,Fashion,Men,South,Q1 2023,2023,33440.5,9,9939.87,29.72,6.89,3.9,915
PRD_570,Footwear,Fashion,Men,South,Q2 2023,2023,58545,19,21554.41,36.82,6.74,3.9,1225
PRD_571,Footwear,Fashion,Men,South,Q3 2023,2023,59824.67,92,24755.77,41.38,2.82,4.3,187
PRD_572,Footwear,Fashion,Men,South,Q4 2023,2023,54275.22,12,18786.8,34.61,2.25,3.8,521
PRD_573,Footwear,Fashion,Men,South,Q1 2024,2024,52506.3,17,14520.75,27.66,4.12,4.2,1440
PRD_574,Footwear,Fashion,Men,South,Q2 2024,2024,53910.21,13,13986.84,25.94,7.09,3.6,968
PRD_575,Footwear,Fashion,Men,South,Q3 2024,2024,57779.42,83,17323.5,29.98,5.9,3.6,149
PRD_576,Footwear,Fashion,Men,South,Q4 2024,2024,56848.88,41,18869.85,33.19,7.16,3.8,448
PRD_577,Footwear,Fashion,Men,East,Q1 2023,2023,24332.62,9,7583.39,31.17,5.42,4.7,909
PRD_578,Footwear,Fashion,Men,East,Q2 2023,2023,35131.04,8,11816.35,33.64,5.04,4.1,513
PRD_579,Footwear,Fashion,Men,East,Q3 2023,2023,44584.28,27,11529.41,25.86,2.84,4.8,936
PRD_580,Footwear,Fashion,Men,East,Q4 2023,2023,28332.27,14,10493.18,37.04,4.95,4.2,924
PRD_581,Footwear,Fashion,Men,East,Q1 2024,2024,32012.31,13,13477.7,42.1,4.02,4.4,113
PRD_582,Footwear,Fashion,Men,East,Q2 2024,2024,35040.57,31,9680.94,27.63,4.33,4.2,740
PRD_583,Footwear,Fashion,Men,East,Q3 2024,2024,48140.04,35,14066.66,29.22,2.49,4.8,1727
PRD_584,Footwear,Fashion,Men,East,Q4 2024,2024,47991.26,16,20424.87,42.56,2.83,4.8,1449
PRD_585,Footwear,Fashion,Men,West,Q1 2023,2023,64617.11,17,26241.47,40.61,7.4,3.7,1064
PRD_586,Footwear,Fashion,Men,West,Q2 2023,2023,52233.42,11,18788.15,35.97,7.21,4.3,1480
PRD_587,Footwear,Fashion,Men,West,Q3 2023,2023,49262.28,13,14706.83,29.85,2.63,3.7,1432
PRD_588,Footwear,Fashion,Men,West,Q4 2023,2023,72356.8,15,30765.19,42.52,5.67,4.5,331
PRD_589,Footwear,Fashion,Men,West,Q1 2024,2024,46538.71,18,14894.18,32,4.09,3.8,772
PRD_590,Footwear,Fashion,Men,West,Q2 2024,2024,50481.25,11,15643.08,30.99,4.26,3.9,847
PRD_591,Footwear,Fashion,Men,West,Q3 2024,2024,67815.77,20,23615,34.82,6.45,3.9,1856
PRD_592,Footwear,Fashion,Men,West,Q4 2024,2024,50419.62,10,14891,29.53,5.97,4.6,812
PRD_593,Footwear,Fashion,Men,Central,Q1 2023,2023,16506.07,3,5504.03,33.35,5.9,4.1,595
PRD_594,Footwear,Fashion,Men,Central,Q2 2023,2023,30523.28,15,11153.6,36.54,4.74,3.7,446
PRD_595,Footwear,Fashion,Men,Central,Q3 2023,2023,31597.81,20,13885.79,43.95,6.64,4,630
PRD_596,Footwear,Fashion,Men,Central,Q4 2023,2023,33365.28,18,10460.94,31.35,7.43,4.2,1906
PRD_597,Footwear,Fashion,Men,Central,Q1 2024,2024,21964.76,26,9704.99,44.18,4.04,4.3,1516
PRD_598,Footwear,Fashion,Men,Central,Q2 2024,2024,28012.13,18,7083.25,25.29,3.23,3.8,182
PRD_599,Footwear,Fashion,Men,Central,Q3 2024,2024,26322.54,14,10641.38,40.43,3,3.6,1036
PRD_600,Footwear,Fashion,Men,Central,Q4 2024,2024,20417.27,10,5259.79,25.76,6.58,3.7,697
PRD_601,Accessories,Fashion,Men,North,Q1 2023,2023,40179.04,8,16710.44,41.59,4.43,4,160
PRD_602,Accessories,Fashion,Men,North,Q2 2023,2023,61223.42,30,25067.21,40.94,2.49,4.5,1607
PRD_603,Accessories,Fashion,Men,North,Q3 2023,2023,61318.2,26,17419.48,28.41,3.55,3.8,1155
PRD_604,Accessories,Fashion,Men,North,Q4 2023,2023,56530.31,14,22064.82,39.03,7.25,4.1,811
PRD_605,Accessories,Fashion,Men,North,Q1 2024,2024,49598.17,12,19240.51,38.79,5.61,4.6,1251
PRD_606,Accessories,Fashion,Men,North,Q2 2024,2024,58370.72,28,17643.81,30.23,2.48,4,1029
PRD_607,Accessories,Fashion,Men,North,Q3 2024,2024,42308.49,31,17972.16,42.48,7.48,4.5,1863
PRD_608,Accessories,Fashion,Men,North,Q4 2024,2024,56413.55,63,17712.8,31.4,3.44,4.4,908
PRD_609,Accessories,Fashion,Men,South,Q1 2023,2023,49176.08,67,18925.76,38.49,7.27,4.1,222
PRD_610,Accessories,Fashion,Men,South,Q2 2023,2023,46457.1,35,19081.32,41.07,7.19,4.2,1110
PRD_611,Accessories,Fashion,Men,South,Q3 2023,2023,55433.97,33,20923.27,37.74,7.09,3.8,259
PRD_612,Accessories,Fashion,Men,South,Q4 2023,2023,65137.48,75,25757.5,39.54,7.09,3.9,1874
PRD_613,Accessories,Fashion,Men,South,Q1 2024,2024,48953.1,47,17868.42,36.5,4.36,3.8,1604
PRD_614,Accessories,Fashion,Men,South,Q2 2024,2024,50075.45,16,22334.03,44.6,7.42,4,1115
PRD_615,Accessories,Fashion,Men,South,Q3 2024,2024,66829.29,56,19773.41,29.59,6.73,3.5,1689
PRD_616,Accessories,Fashion,Men,South,Q4 2024,2024,52930.78,35,22892.29,43.25,2.49,4,1243
PRD_617,Accessories,Fashion,Men,East,Q1 2023,2023,26697.23,8,10215.95,38.27,7.58,3.6,944
PRD_618,Accessories,Fashion,Men,East,Q2 2023,2023,38742.72,9,14994.04,38.7,5.8,3.8,1610
PRD_619,Accessories,Fashion,Men,East,Q3 2023,2023,36474.04,10,13157.76,36.07,5.74,4.7,309
PRD_620,Accessories,Fashion,Men,East,Q4 2023,2023,25823.28,6,7495.8,29.03,5.76,4.2,407
PRD_621,Accessories,Fashion,Men,East,Q1 2024,2024,35001.5,23,15542.47,44.41,6.9,3.8,831
PRD_622,Accessories,Fashion,Men,East,Q2 2024,2024,34131.22,13,11085.68,32.48,5.53,4,576
PRD_623,Accessories,Fashion,Men,East,Q3 2024,2024,30541.63,9,13304.32,43.56,5.32,4.8,383
PRD_624,Accessories,Fashion,Men,East,Q4 2024,2024,36660.98,8,9220.24,25.15,5.86,3.9,707
PRD_625,Accessories,Fashion,Men,West,Q1 2023,2023,60104.52,13,20434.64,34,2.67,4,345
PRD_626,Accessories,Fashion,Men,West,Q2 2023,2023,67518.05,15,29068.92,43.05,5.75,4.2,1502
PRD_627,Accessories,Fashion,Men,West,Q3 2023,2023,72291.37,18,30931.58,42.79,3.83,4.7,197
PRD_628,Accessories,Fashion,Men,West,Q4 2023,2023,57774.21,14,20491.02,35.47,7.83,3.9,178
PRD_629,Accessories,Fashion,Men,West,Q1 2024,2024,67929.4,37,22159.39,32.62,7.06,4,759
PRD_630,Accessories,Fashion,Men,West,Q2 2024,2024,53502.46,12,15732.7,29.41,6.04,4.3,1561
PRD_631,Accessories,Fashion,Men,West,Q3 2024,2024,66554.58,16,16795.98,25.24,2.25,3.8,1326
PRD_632,Accessories,Fashion,Men,West,Q4 2024,2024,51915.89,30,20343.3,39.19,6.43,4.6,171
PRD_633,Accessories,Fashion,Men,Central,Q1 2023,2023,15421.98,3,6732.19,43.65,7.2,3.8,384
PRD_634,Accessories,Fashion,Men,Central,Q2 2023,2023,19662.88,6,6102.52,31.04,6.16,4.6,377
PRD_635,Accessories,Fashion,Men,Central,Q3 2023,2023,21695.42,4,5442.43,25.09,3.65,4.8,998
PRD_636,Accessories,Fashion,Men,Central,Q4 2023,2023,22911.36,6,7337.82,32.03,3.6,4.4,1354
PRD_637,Accessories,Fashion,Men,Central,Q1 2024,2024,16636.89,22,6384.15,38.37,4.79,3.9,1339
PRD_638,Accessories,Fashion,Men,Central,Q2 2024,2024,34038.42,29,12888.4,37.86,7.43,3.7,1401
PRD_639,Accessories,Fashion,Men,Central,Q3 2024,2024,26223.43,10,7411.12,28.26,6.86,3.9,857
PRD_640,Accessories,Fashion,Men,Central,Q4 2024,2024,26805.83,14,11089.61,41.37,5.63,3.8,780
PRD_641,Ethnic Wear,Fashion,Women,North,Q1 2023,2023,33482.64,17,12340.39,36.86,7.94,4.1,426
PRD_642,Ethnic Wear,Fashion,Women,North,Q2 2023,2023,52304.86,11,22409.27,42.84,6.2,4.3,1564
PRD_643,Ethnic Wear,Fashion,Women,North,Q3 2023,2023,41690.59,27,15483.61,37.14,7.72,4.7,1451
PRD_644,Ethnic Wear,Fashion,Women,North,Q4 2023,2023,47199.68,18,20238.2,42.88,2.3,4,888
PRD_645,Ethnic Wear,Fashion,Women,North,Q1 2024,2024,43201.15,37,15261.09,35.33,7.95,4.8,115
PRD_646,Ethnic Wear,Fashion,Women,North,Q2 2024,2024,48062.16,19,20211.02,42.05,6.91,4.1,100
PRD_647,Ethnic Wear,Fashion,Women,North,Q3 2024,2024,48304.54,10,20955.54,43.38,2.05,4.3,482
PRD_648,Ethnic Wear,Fashion,Women,North,Q4 2024,2024,52453.08,12,17691.29,33.73,3.2,3.7,1675
PRD_649,Ethnic Wear,Fashion,Women,South,Q1 2023,2023,38367.56,13,16103.35,41.97,4.31,4.8,1998
PRD_650,Ethnic Wear,Fashion,Women,South,Q2 2023,2023,44484.72,15,18044.11,40.56,3.62,3.6,310
PRD_651,Ethnic Wear,Fashion,Women,South,Q3 2023,2023,52366.62,15,17489.92,33.4,7.46,4.7,1796
PRD_652,Ethnic Wear,Fashion,Women,South,Q4 2023,2023,54593.31,90,19719.26,36.12,4.99,3.9,1744
PRD_653,Ethnic Wear,Fashion,Women,South,Q1 2024,2024,64249.98,23,28731.42,44.72,3.19,4,1792
PRD_654,Ethnic Wear,Fashion,Women,South,Q2 2024,2024,52965.81,12,17596.5,33.22,3.45,3.9,1077
PRD_655,Ethnic Wear,Fashion,Women,South,Q3 2024,2024,67628.67,14,21655.39,32.02,3.85,4.5,369
PRD_656,Ethnic Wear,Fashion,Women,South,Q4 2024,2024,77608.8,15,33266.03,42.86,4.05,4.1,725
PRD_657,Ethnic Wear,Fashion,Women,East,Q1 2023,2023,32922.81,9,10360.53,31.47,2.93,4.2,144
PRD_658,Ethnic Wear,Fashion,Women,East,Q2 2023,2023,40560.82,8,17378.42,42.85,6.25,4.3,1713
PRD_659,Ethnic Wear,Fashion,Women,East,Q3 2023,2023,32697.96,7,13803.12,42.21,5.78,4.4,305
PRD_660,Ethnic Wear,Fashion,Women,East,Q4 2023,2023,31236.05,8,9054.79,28.99,2.11,4.5,1871
PRD_661,Ethnic Wear,Fashion,Women,East,Q1 2024,2024,36005.74,11,11461,31.83,4.7,4.3,1008
PRD_662,Ethnic Wear,Fashion,Women,East,Q2 2024,2024,41158.97,18,17252.46,41.92,2.29,3.5,1693
PRD_663,Ethnic Wear,Fashion,Women,East,Q3 2024,2024,43478.74,9,11036.96,25.38,4.69,4.5,1855
PRD_664,Ethnic Wear,Fashion,Women,East,Q4 2024,2024,28613.25,11,11532.56,40.3,6.52,4.8,325
PRD_665,Ethnic Wear,Fashion,Women,West,Q1 2023,2023,65402.73,34,20805.53,31.81,5.71,3.7,815
PRD_666,Ethnic Wear,Fashion,Women,West,Q2 2023,2023,76496.64,47,33690.69,44.04,2.29,4.6,223
PRD_667,Ethnic Wear,Fashion,Women,West,Q3 2023,2023,47306.62,14,21119.68,44.64,4.4,3.8,1722
PRD_668,Ethnic Wear,Fashion,Women,West,Q4 2023,2023,58573.27,14,19789.1,33.79,6.44,3.9,1775
PRD_669,Ethnic Wear,Fashion,Women,West,Q1 2024,2024,53637.44,10,16484.77,30.73,5.56,4.4,1943
PRD_670,Ethnic Wear,Fashion,Women,West,Q2 2024,2024,78948.45,113,25250.11,31.98,3.28,4.2,407
PRD_671,Ethnic Wear,Fashion,Women,West,Q3 2024,2024,65457.09,41,23941.39,36.58,5.97,4.7,407
PRD_672,Ethnic Wear,Fashion,Women,West,Q4 2024,2024,50510.24,13,19593.59,38.79,6.32,4.1,1564
PRD_673,Ethnic Wear,Fashion,Women,Central,Q1 2023,2023,28106.7,32,7193.42,25.59,4.38,4.6,1604
PRD_674,Ethnic Wear,Fashion,Women,Central,Q2 2023,2023,31987.3,12,9579.85,29.95,5.31,4.5,311
PRD_675,Ethnic Wear,Fashion,Women,Central,Q3 2023,2023,27140.76,8,11642.35,42.9,7.76,4.2,1509
PRD_676,Ethnic Wear,Fashion,Women,Central,Q4 2023,2023,25784.86,8,8278.79,32.11,3.05,4.5,937
PRD_677,Ethnic Wear,Fashion,Women,Central,Q1 2024,2024,29281.55,9,11056.25,37.76,2.18,3.5,756
PRD_678,Ethnic Wear,Fashion,Women,Central,Q2 2024,2024,21484.07,6,9303.36,43.3,6.84,4.4,258
PRD_679,Ethnic Wear,Fashion,Women,Central,Q3 2024,2024,35521.56,9,14126.27,39.77,4.75,4,554
PRD_680,Ethnic Wear,Fashion,Women,Central,Q4 2024,2024,28024.55,5,7580.06,27.05,6.07,4.6,299
PRD_681,Western Wear,Fashion,Women,North,Q1 2023,2023,33187.74,9,9634.6,29.03,4.11,4.6,1776
